movie_idx,movieId,title,overview,poster_url
2485,2554,Children of the Damned,,
2486,2555,Baby Geniuses,,
2487,2556,Telling You,,
2488,2557,I Stand Alone (Seul contre tous),,
2489,2558,Forces of Nature,,
2490,2559,"King and I, The",,
2491,2560,Ravenous,,
2492,2561,True Crime,,
2493,2562,Bandits,,
2494,2563,Beauty,,
2495,2564,"Empty Mirror, The",,
2496,2565,"King and I, The",,
2497,2566,Doug's 1st Movie,,
2498,2567,EDtv,,
2499,2568,"Mod Squad, The",,
2500,2569,Among Giants,,
2501,2570,"Walk on the Moon, A",,
2502,2571,"Matrix, The",,
2503,2572,10 Things I Hate About You,,
2504,2573,Tango,,
2505,2574,"Out-of-Towners, The",,
2506,2575,"Dreamlife of Angels, The (La Vie rêvée des anges)",,
2507,2576,"Love, etc.",,
2508,2577,Metroland,,
2509,2578,"Sticky Fingers of Time, The",,
2510,2579,Following,,
2511,2580,Go,,
2512,2581,Never Been Kissed,,
2513,2582,Twin Dragons (Shuang long hui),,
2514,2583,Cookie's Fortune,,
2515,2584,Foolish,,
2516,2585,"Lovers of the Arctic Circle, The (Los Amantes del Círculo Polar)",,
2517,2586,"Goodbye, Lover",,
2518,2587,Life,,
2519,2588,Clubland,,
2520,2589,Friends & Lovers,,
2521,2590,Hideous Kinky,,
2522,2591,Jeanne and the Perfect Guy (Jeanne et le garçon formidable),,
2523,2592,"Joyriders, The",,
2524,2593,"Monster, The (Il Mostro)",,
2525,2594,Open Your Eyes (Abre los ojos),,
2526,2595,Photographer (Fotoamator),,
2527,2596,SLC Punk!,,
2528,2597,Lost & Found,,
2529,2598,Pushing Tin,,
2530,2599,Election,,
2531,2600,eXistenZ,,
2532,2601,"Little Bit of Soul, A",,
2533,2602,Mighty Peking Man (Hsing hsing wang),,
2534,2603,Nô,,
2535,2604,Let it Come Down: The Life of Paul Bowles,,
2536,2605,Entrapment,,
2537,2606,Idle Hands,,
2538,2607,Get Real,,
2539,2608,Heaven,,
2540,2609,"King of Masks, The (Bian Lian)",,
2541,2610,Three Seasons,,
2542,2611,"Winslow Boy, The",,
2543,2612,Mildred Pierce,,
2544,2613,Night of the Comet,,
2545,2614,Chopping Mall (a.k.a. Killbots),,
2546,2615,My Science Project,,
2547,2616,Dick Tracy,,
2548,2617,"Mummy, The",,
2549,2618,"Castle, The",,
2550,2619,Mascara,,
2551,2620,This Is My Father,,
2552,2621,Xiu Xiu: The Sent-Down Girl (Tian yu),,
2553,2622,"Midsummer Night's Dream, A",,
2554,2623,Trippin',,
2555,2624,After Life,,
2556,2625,Black Mask (Hak hap),,
2557,2626,Edge of Seventeen,,
2558,2627,Endurance,,
2559,2628,Star Wars: Episode I - The Phantom Menace,,
2560,2629,"Love Letter, The",,
2561,2630,Besieged (L' Assedio),,
2562,2631,Frogs for Snakes,,
2563,2632,"Saragossa Manuscript, The (Rekopis znaleziony w Saragossie)",,
2564,2633,"Mummy, The",,
2565,2634,"Mummy, The",,
2566,2635,"Mummy's Curse, The",,
2567,2636,"Mummy's Ghost, The",,
2568,2637,"Mummy's Hand, The",,
2569,2638,"Mummy's Tomb, The",,
2570,2639,Mommie Dearest,,
2571,2640,Superman,,
2572,2641,Superman II,,
2573,2642,Superman III,,
2574,2643,Superman IV: The Quest for Peace,,
2575,2644,Dracula,,
2576,2645,Dracula,,
2577,2646,House of Dracula,,
2578,2647,House of Frankenstein,,
2579,2648,Frankenstein,,
2580,2649,Son of Frankenstein,,
2581,2650,"Ghost of Frankenstein, The",,
2582,2651,Frankenstein Meets the Wolf Man,,
2583,2652,"Curse of Frankenstein, The",,
2584,2653,Son of Dracula,,
2585,2654,"Wolf Man, The",,
2586,2655,Howling II: Your Sister Is a Werewolf,,
2587,2656,Tarantula,,
2588,2657,"Rocky Horror Picture Show, The",,
2589,2658,"Flying Saucer, The",,
2590,2659,It Came from Hollywood,,
2591,2660,"Thing From Another World, The",,
2592,2661,It Came from Outer Space,,
2593,2662,"War of the Worlds, The",,
2594,2663,It Came from Beneath the Sea,,
2595,2664,Invasion of the Body Snatchers,,
2596,2665,Earth Vs. the Flying Saucers,,
2597,2666,It Conquered the World,,
2598,2667,"Mole People, The",,
2599,2668,Swamp Thing,,
2600,2669,Pork Chop Hill,,
2601,2670,"Run Silent, Run Deep",,
2602,2671,Notting Hill,,
2603,2672,"Thirteenth Floor, The",,
2604,2673,Eternity and a Day (Mia eoniotita ke mia mera ),,
2605,2674,"Loss of Sexual Innocence, The",,
2606,2675,Twice Upon a Yesterday,,
2607,2676,Instinct,,
2608,2677,Buena Vista Social Club,,
2609,2678,Desert Blue,,
2610,2679,Finding North,,
2611,2680,Floating,,
2612,2681,Free Enterprise,,
2613,2682,Limbo,,
2614,2683,Austin Powers: The Spy Who Shagged Me,,
2615,2684,Taxman,,
2616,2685,"Red Dwarf, The (Le Nain rouge)",,
2617,2686,"Red Violin, The (Le Violon rouge)",,
2618,2687,Tarzan,,
2619,2688,"General's Daughter, The",,
2620,2689,Get Bruce,,
2621,2690,"Ideal Husband, An",,
2622,2691,"Legend of 1900, The (Leggenda del pianista sull'oceano)",,
2623,2692,Run Lola Run (Lola rennt),,
2624,2693,Trekkies,,
2625,2694,Big Daddy,,
2626,2695,"Boys, The",,
2627,2696,"Dinner Game, The (Le Dîner de cons)",,
2628,2697,My Son the Fanatic,,
2629,2698,Zone 39,,
2630,2699,Arachnophobia,,
2631,2700,"South Park: Bigger, Longer and Uncut",,
2632,2701,Wild Wild West,,
2633,2702,Summer of Sam,,
2634,2703,Broken Vessels,,
2635,2704,"Lovers on the Bridge, The (Les Amants du Pont-Neuf)",,
2636,2705,"Late August, Early September (Fin août, début septembre)",,
2637,2706,American Pie,,
2638,2707,Arlington Road,,
2639,2708,"Autumn Tale, An (Conte d'automne)",,
2640,2709,Muppets From Space,,
2641,2710,"Blair Witch Project, The",,
2642,2711,My Life So Far,,
2643,2712,Eyes Wide Shut,,
2644,2713,Lake Placid,,
2645,2714,"Wood, The",,
2646,2715,"Velocity of Gary, The",,
2647,2716,Ghostbusters,,
2648,2717,Ghostbusters II,,
2649,2718,Drop Dead Gorgeous,,
2650,2719,"Haunting, The",,
2651,2720,Inspector Gadget,,
2652,2721,Trick,,
2653,2722,Deep Blue Sea,,
2654,2723,Mystery Men,,
2655,2724,Runaway Bride,,
2656,2725,Twin Falls Idaho,,
2657,2726,"Killing, The",,
2658,2727,Killer's Kiss,,
2659,2728,Spartacus,,
2660,2729,Lolita,,
2661,2730,Barry Lyndon,,
2662,2731,"400 Blows, The (Les Quatre cents coups)",,
2663,2732,Jules and Jim (Jules et Jim),,
2664,2733,Vibes,,
2665,2734,"Mosquito Coast, The",,
2666,2735,"Golden Child, The",,
2667,2736,Brighton Beach Memoirs,,
2668,2737,Assassination,,
2669,2738,Crimes of the Heart,,
2670,2739,"Color Purple, The",,
2671,2740,"Kindred, The",,
2672,2741,No Mercy,,
2673,2742,Ménage (Tenue de soirée),,
2674,2743,Native Son,,
2675,2744,Otello,,
2676,2745,"Mission, The",,
2677,2746,Little Shop of Horrors,,
2678,2747,"Little Shop of Horrors, The",,
2679,2748,Allan Quartermain and the Lost City of Gold,,
2680,2749,"Morning After, The",,
2681,2750,Radio Days,,
2682,2751,From the Hip,,
2683,2752,Outrageous Fortune,,
2684,2753,"Bedroom Window, The",,
2685,2754,Deadtime Stories,,
2686,2755,Light of Day,,
2687,2756,Wanted: Dead or Alive,,
2688,2757,Frances,,
2689,2758,Plenty,,
2690,2759,Dick,,
2691,2760,"Gambler, The (A Játékos)",,
2692,2761,"Iron Giant, The",,
2693,2762,"Sixth Sense, The",,
2694,2763,"Thomas Crown Affair, The",,
2695,2764,"Thomas Crown Affair, The",,
2696,2765,"Acid House, The",,
2697,2766,"Adventures of Sebastian Cole, The",,
2698,2767,Illuminata,,
2699,2768,Stiff Upper Lips,,
2700,2769,"Yards, The",,
2701,2770,Bowfinger,,
2702,2771,Brokedown Palace,,
2703,2772,Detroit Rock City,,
2704,2773,Alice and Martin (Alice et Martin),,
2705,2774,Better Than Chocolate,,
2706,2775,Head On,,
2707,2776,"Marcello Mastroianni: I Remember Yes, I Remember",,
2708,2777,Cobra,,
2709,2778,Never Talk to Strangers,,
2710,2779,Heaven Can Wait,,
2711,2780,"Raven, The",,
2712,2781,"Tingler, The",,
2713,2782,Pit and the Pendulum,,
2714,2783,"Tomb of Ligeia, The",,
2715,2784,"Masque of the Red Death, The",,
2716,2785,Tales of Terror,,
2717,2786,Haunted Honeymoon,,
2718,2787,Cat's Eye,,
2719,2788,And Now for Something Completely Different,,
2720,2789,Damien: Omen II,,
2721,2790,"Final Conflict, The (a.k.a. Omen III: The Final Conflict)",,
2722,2791,Airplane!,,
2723,2792,Airplane II: The Sequel,,
2724,2793,"American Werewolf in Paris, An",,
2725,2794,European Vacation,,
2726,2795,Vacation,,
2727,2796,Funny Farm,,
2728,2797,Big,,
2729,2798,Problem Child,,
2730,2799,Problem Child 2,,
2731,2800,Little Nemo: Adventures in Slumberland,,
2732,2801,Oscar and Lucinda (a.k.a. Oscar & Lucinda),,
2733,2802,Tequila Sunrise,,
2734,2803,"Pelican Brief, The",,
2735,2804,"Christmas Story, A",,
2736,2805,Mickey Blue Eyes,,
2737,2806,Teaching Mrs. Tingle,,
2738,2807,Universal Soldier: The Return,,
2739,2808,Universal Soldier,,
2740,2809,Love Stinks,,
2741,2810,Perfect Blue,,
2742,2811,With Friends Like These...,,
2743,2812,In Too Deep,,
2744,2813,"Source, The",,
2745,2814,"Bat, The",,
2746,2815,Iron Eagle,,
2747,2816,Iron Eagle II,,
2748,2817,Aces: Iron Eagle III,,
2749,2818,Iron Eagle IV,,
2750,2819,Three Days of the Condor,,
2751,2820,Hamlet,,
2752,2821,Male and Female,,
2753,2822,Medicine Man,,
2754,2823,"Spiders, The (Die Spinnen, 1. Teil: Der Goldene See)",,
2755,2824,On the Ropes,,
2756,2825,Rosie,,
2757,2826,"13th Warrior, The",,
2758,2827,"Astronaut's Wife, The",,
2759,2828,Dudley Do-Right,,
2760,2829,"Muse, The",,
2761,2830,Cabaret Balkan (Bure Baruta),,
2762,2831,"Dog of Flanders, A",,
2763,2832,"Lost Son, The",,
2764,2833,Lucie Aubrac,,
2765,2834,"Very Thought of You, The",,
2766,2835,Chill Factor,,
2767,2836,Outside Providence,,
2768,2837,Bedrooms & Hallways,,
2769,2838,I Woke Up Early the Day I Died,,
2770,2839,West Beirut (West Beyrouth),,
2771,2840,Stigmata,,
2772,2841,Stir of Echoes,,
2773,2842,Best Laid Plans,,
2774,2843,"Black Cat, White Cat (Crna macka, beli macor)",,
2775,2844,"Minus Man, The",,
2776,2845,White Boys,,
2777,2846,"Adventures of Milo and Otis, The",,
2778,2847,Only Angels Have Wings,,
2779,2848,Othello,,
2780,2849,Queens Logic,,
2781,2850,Public Access,,
2782,2851,Saturn 3,,
2783,2852,"Soldier's Story, A",,
2784,2853,"Communion (a.k.a. Alice, Sweet Alice/Holy Terror)",,
2785,2854,Don't Look in the Basement!,,
2786,2855,Nightmares,,
2787,2856,I Saw What You Did,,
2788,2857,Yellow Submarine,,
2789,2858,American Beauty,,
2790,2859,Stop Making Sense,,
2791,2860,Blue Streak,,
2792,2861,For Love of the Game,,
2793,2862,Caligula,,
2794,2863,"Hard Day's Night, A",,
2795,2864,Splendor,,
2796,2865,Sugar Town,,
2797,2866,"Buddy Holly Story, The",,
2798,2867,Fright Night,,
2799,2868,Fright Night Part II,,
2800,2869,"Separation, The (La Séparation)",,
2801,2870,Barefoot in the Park,,
2802,2871,Deliverance,,
2803,2872,Excalibur,,
2804,2873,Lulu on the Bridge,,
2805,2874,"Pajama Game, The",,
2806,2875,Sommersby,,
2807,2876,Thumbelina,,
2808,2877,Tommy,,
2809,2878,Hell Night,,
2810,2879,Operation Condor (Feiying gaiwak),,
2811,2880,Operation Condor 2 (Longxiong hudi),,
2812,2881,Double Jeopardy,,
2813,2882,Jakob the Liar,,
2814,2883,Mumford,,
2815,2884,Dog Park,,
2816,2885,Guinevere,,
2817,2886,"Adventures of Elmo in Grouchland, The",,
2818,2887,Simon Sez,,
2819,2888,Drive Me Crazy,,
2820,2889,"Mystery, Alaska",,
2821,2890,Three Kings,,
2822,2891,"Happy, Texas",,
2823,2892,New Rose Hotel,,
2824,2893,Plunkett & MaCleane,,
2825,2894,Romance,,
2826,2895,Napoleon and Samantha,,
2827,2896,Alvarez Kelly,,
2828,2897,And the Ship Sails On (E la nave va),,
2829,2898,"Dark Half, The",,
2830,2899,Gulliver's Travels,,
2831,2900,Monkey Shines,,
2832,2901,Phantasm,,
2833,2902,Psycho II,,
2834,2903,Psycho III,,
2835,2904,Rain,,
2836,2905,Sanjuro,,
2837,2906,Random Hearts,,
2838,2907,Superstar,,
2839,2908,Boys Don't Cry,,
2840,2909,"Five Wives, Three Secretaries and Me",,
2841,2910,"Ennui, L'",,
2842,2911,"Grandfather, The (El Abuelo)",,
2843,2912,"Limey, The",,
2844,2913,"Mating Habits of the Earthbound Human, The",,
2845,2914,Molly,,
2846,2915,Risky Business,,
2847,2916,Total Recall,,
2848,2917,Body Heat,,
2849,2918,Ferris Bueller's Day Off,,
2850,2919,Year of Living Dangerously,,
2851,2920,Children of Paradise (Les enfants du paradis),,
2852,2921,High Plains Drifter,,
2853,2922,Hang 'em High,,
2854,2923,Citizen's Band (a.k.a. Handle with Care),,
2855,2924,Drunken Master (Zui quan),,
2856,2925,"Conformist, The (Il Conformista)",,
2857,2926,Hairspray,,
2858,2927,Brief Encounter,,
2859,2928,"Razor's Edge, The",,
2860,2929,Reds,,
2861,2930,Return with Honor,,
2862,2931,Time of the Gypsies (Dom za vesanje),,
2863,2932,Days of Heaven,,
2864,2933,"Fire Within, The (Le Feu Follet)",,
2865,2934,"Love Bewitched, A (El Amor Brujo)",,
2866,2935,"Lady Eve, The",,
2867,2936,Sullivan's Travels,,
2868,2937,"Palm Beach Story, The",,
2869,2938,Man Facing Southeast (Hombre Mirando al Sudeste),,
2870,2939,Niagara,,
2871,2940,Gilda,,
2872,2941,South Pacific,,
2873,2942,Flashdance,,
2874,2943,Indochine,,
2875,2944,"Dirty Dozen, The",,
2876,2945,Mike's Murder,,
2877,2946,Help!,,
2878,2947,Goldfinger,,
2879,2948,From Russia with Love,,
2880,2949,Dr. No,,
2881,2950,"Blue Lagoon, The",,
2882,2951,"Fistful of Dollars, A",,
2883,2952,"Hard 8 (a.k.a. Sydney, a.k.a. Hard Eight)",,
2884,2953,Home Alone 2: Lost in New York,,
2885,2954,Penitentiary,,
2886,2955,Penitentiary II,,
2887,2956,Someone to Watch Over Me,,
2888,2957,Sparrows,,
2889,2958,Naturally Native,,
2890,2959,Fight Club,,
2891,2960,Beefcake,,
2892,2961,"Story of Us, The",,
2893,2962,Fever Pitch,,
2894,2963,Joe the King,,
2895,2964,Julien Donkey-Boy,,
2896,2965,"Omega Code, The",,
2897,2966,"Straight Story, The",,
2898,2967,"Bad Seed, The",,
2899,2968,Time Bandits,,
2900,2969,"Man and a Woman, A (Un Homme et une Femme)",,
2901,2970,Fitzcarraldo,,
2902,2971,All That Jazz,,
2903,2972,Red Sorghum (Hong Gao Liang),,
2904,2973,Crimes and Misdemeanors,,
2905,2974,Bats,,
2906,2975,"Best Man, The",,
2907,2976,Bringing Out the Dead,,
2908,2977,Crazy in Alabama,,
2909,2978,Three to Tango,,
2910,2979,Body Shots,,
2911,2980,Men Cry Bullets,,
2912,2981,"Brother, Can You Spare a Dime?",,
2913,2982,"Guardian, The",,
2914,2983,"Ipcress File, The",,
2915,2984,On Any Sunday,,
2916,2985,Robocop,,
2917,2986,Robocop 2,,
2918,2987,Who Framed Roger Rabbit?,,
2919,2988,Melvin and Howard,,
2920,2989,For Your Eyes Only,,
2921,2990,Licence to Kill,,
2922,2991,Live and Let Die,,
2923,2992,Rawhead Rex,,
2924,2993,Thunderball,,
2925,2994,"City, The",,
2926,2995,"House on Haunted Hill, The",,
2927,2996,Music of the Heart,,
2928,2997,Being John Malkovich,,
2929,2998,Dreaming of Joseph Lees,,
2930,2999,Man of the Century,,
2931,3000,"Princess Mononoke, The (Mononoke Hime)",,
2932,3001,"Suburbans, The",,
2933,3002,My Best Fiend (Mein liebster Feind),,
2934,3003,Train of Life (Train De Vie),,
2935,3004,"Bachelor, The",,
2936,3005,"Bone Collector, The",,
2937,3006,"Insider, The",,
2938,3007,American Movie,,
2939,3008,Last Night,,
2940,3009,Portraits Chinois,,
2941,3010,Rosetta,,
2942,3011,"They Shoot Horses, Don't They?",,
2943,3012,Battling Butler,,
2944,3013,Bride of Re-Animator,,
2945,3014,Bustin' Loose,,
2946,3015,Coma,,
2947,3016,Creepshow,,
2948,3017,Creepshow 2,,
2949,3018,Re-Animator,,
2950,3019,Drugstore Cowboy,,
2951,3020,Falling Down,,
2952,3021,"Funhouse, The",,
2953,3022,"General, The",,
2954,3023,My Best Girl,,
2955,3024,Piranha,,
2956,3025,Rough Night in Jericho,,
2957,3026,Slaughterhouse,,
2958,3027,Slaughterhouse 2,,
2959,3028,"Taming of the Shrew, The",,
2960,3029,Nighthawks,,
2961,3030,Yojimbo,,
2962,3031,Repossessed,,
2963,3032,"Omega Man, The",,
2964,3033,Spaceballs,,
2965,3034,Robin Hood,,
2966,3035,Mister Roberts,,
2967,3036,Quest for Fire,,
2968,3037,Little Big Man,,
2969,3038,"Face in the Crowd, A",,
2970,3039,Trading Places,,
2971,3040,Meatballs,,
2972,3041,Meatballs Part II,,
2973,3042,Meatballs III,,
2974,3043,Meatballs 4,,
2975,3044,Dead Again,,
2976,3045,Peter's Friends,,
2977,3046,"Incredibly True Adventure of Two Girls in Love, The",,
2978,3047,Experience Preferred... But Not Essential,,
2979,3048,Under the Rainbow,,
2980,3049,How I Won the War,,
2981,3050,Light It Up,,
2982,3051,Anywhere But Here,,
2983,3052,Dogma,,
2984,3053,"Messenger: The Story of Joan of Arc, The",,
2985,3054,Pokémon: The First Movie,,
2986,3055,Felicia's Journey,,
2987,3056,Oxygen,,
2988,3057,Where's Marlowe?,,
2989,3058,"Ape, The",,
2990,3059,British Intelligence,,
2991,3060,"Commitments, The",,
2992,3061,Holiday Inn,,
2993,3062,"Longest Day, The",,
2994,3063,Poison Ivy,,
2995,3064,Poison Ivy: New Seduction,,
2996,3065,Ten Benny,,
2997,3066,Tora! Tora! Tora!,,
2998,3067,Women on the Verge of a Nervous Breakdown,,
2999,3068,"Verdict, The",,
3000,3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The",,
3001,3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The",,
3002,3071,Stand and Deliver,,
3003,3072,Moonstruck,,
3004,3073,"Sandpiper, The",,
3005,3074,Jeremiah Johnson,,
3006,3075,Repulsion,,
3007,3076,Irma la Douce,,
3008,3077,42 Up,,
3009,3078,Liberty Heights,,
3010,3079,Mansfield Park,,
3011,3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek)",,
3012,3081,Sleepy Hollow,,
3013,3082,"World Is Not Enough, The",,
3014,3083,All About My Mother (Todo Sobre Mi Madre),,
3015,3084,Home Page,,
3016,3085,"Living Dead Girl, The (La Morte Vivante)",,
3017,3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland),,
3018,3087,Scrooged,,
3019,3088,Harvey,,
3020,3089,"Bicycle Thief, The (Ladri di biciclette)",,
3021,3090,Matewan,,
3022,3091,Kagemusha,,
3023,3092,Chushingura,,
3024,3093,McCabe & Mrs. Miller,,
3025,3094,Maurice,,
3026,3095,"Grapes of Wrath, The",,
3027,3096,My Man Godfrey,,
3028,3097,"Shop Around the Corner, The",,
3029,3098,"Natural, The",,
3030,3099,Shampoo,,
3031,3100,"River Runs Through It, A",,
3032,3101,Fatal Attraction,,
3033,3102,Jagged Edge,,
3034,3103,Stanley & Iris,,
3035,3104,Midnight Run,,
3036,3105,Awakenings,,
3037,3106,Come See the Paradise,,
3038,3107,Backdraft,,
3039,3108,"Fisher King, The",,
3040,3109,"River, The",,
3041,3110,Country,,
3042,3111,Places in the Heart,,
3043,3112,'Night Mother,,
3044,3113,End of Days,,
3045,3114,Toy Story 2,,
3046,3115,Flawless,,
3047,3116,Miss Julie,,
3048,3117,Ride with the Devil,,
3049,3118,Tumbleweeds,,
3050,3119,Bay of Blood (Reazione a catena),,
3051,3120,"Distinguished Gentleman, The",,
3052,3121,"Hitch-Hiker, The",,
3053,3122,Santa Fe Trail,,
3054,3123,Spring Fever USA (a.k.a. Lauderdale),,
3055,3124,Agnes Browne,,
3056,3125,"End of the Affair, The",,
3057,3126,"End of the Affair, The",,
3058,3127,Holy Smoke,,
3059,3128,"Map of the World, A",,
3060,3129,Sweet and Lowdown,,
3061,3130,Bonfire of the Vanities,,
3062,3131,Broadway Damage,,
3063,3132,Daddy Long Legs,,
3064,3133,Go West,,
3065,3134,"Grand Illusion (Grande illusion, La)",,
3066,3135,"Great Santini, The",,
3067,3136,"James Dean Story, The",,
3068,3137,"Sea Wolves, The",,
3069,3138,Stealing Home,,
3070,3139,Tarzan the Fearless,,
3071,3140,"Three Ages, The",,
3072,3141,"Two Jakes, The",,
3073,3142,U2: Rattle and Hum,,
3074,3143,Hell in the Pacific,,
3075,3144,"Glass Bottom Boat, The",,
3076,3145,"Cradle Will Rock, The",,
3077,3146,Deuce Bigalow: Male Gigolo,,
3078,3147,"Green Mile, The",,
3079,3148,"Cider House Rules, The",,
3080,3149,Diamonds,,
3081,3150,"War Zone, The",,
3082,3151,"Bat Whispers, The",,
3083,3152,"Last Picture Show, The",,
3084,3153,"7th Voyage of Sinbad, The",,
3085,3154,Blood on the Sun,,
3086,3155,Anna and the King,,
3087,3156,Bicentennial Man,,
3088,3157,Stuart Little,,
3089,3158,"Emperor and the Assassin, The (Jing ke ci qin wang)",,
3090,3159,Fantasia 2000,,
3091,3160,Magnolia,,
3092,3161,Onegin,,
3093,3162,Simpatico,,
3094,3163,Topsy-Turvy,,
3095,3164,"Alley Cats, The",,
3096,3165,Boiling Point,,
3097,3166,Brenda Starr,,
3098,3167,Carnal Knowledge,,
3099,3168,Easy Rider,,
3100,3169,"Falcon and the Snowman, The",,
3101,3170,Hi-Yo Silver,,
3102,3171,Room at the Top,,
3103,3172,Ulysses (Ulisse),,
3104,3173,Any Given Sunday,,
3105,3174,Man on the Moon,,
3106,3175,Galaxy Quest,,
3107,3176,"Talented Mr. Ripley, The",,
3108,3177,Next Friday,,
3109,3178,"Hurricane, The",,
3110,3179,Angela's Ashes,,
3111,3180,Play it to the Bone,,
3112,3181,Titus,,
3113,3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,,
3114,3183,"Third Miracle, The",,
3115,3184,Montana,,
3116,3185,Snow Falling on Cedars,,
3117,3186,"Girl, Interrupted",,
3118,3187,Trans,,
3119,3188,"Life and Times of Hank Greenberg, The",,
3120,3189,My Dog Skip,,
3121,3190,Supernova,,
3122,3191,"Quarry, The",,
3123,3192,"Terrorist, The (Malli)",,
3124,3193,Creature,,
3125,3194,"Way We Were, The",,
3126,3195,Tess of the Storm Country,,
3127,3196,Stalag 17,,
3128,3197,"Presidio, The",,
3129,3198,Papillon,,
3130,3199,Pal Joey,,
3131,3200,"Last Detail, The",,
3132,3201,Five Easy Pieces,,
3133,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),,
3134,3203,Dead Calm,,
3135,3204,"Boys from Brazil, The",,
3136,3205,Black Sunday (La Maschera Del Demonio),,
3137,3206,Against All Odds,,
3138,3207,"Snows of Kilimanjaro, The",,
3139,3208,Loaded Weapon 1,,
3140,3209,"Loves of Carmen, The",,
3141,3210,Fast Times at Ridgemont High,,
3142,3211,"Cry in the Dark, A",,
3143,3212,Born to Win,,
3144,3213,Batman: Mask of the Phantasm,,
3145,3214,American Flyers,,
3146,3215,Voyage of the Damned,,
3147,3216,Vampyros Lesbos (Las Vampiras),,
3148,3217,"Star Is Born, A",,
3149,3218,Poison,,
3150,3219,Pacific Heights,,
3151,3220,Night Tide,,
3152,3221,"Draughtsman's Contract, The",,
3153,3222,Carmen,,
3154,3223,"Zed & Two Noughts, A",,
3155,3224,Woman in the Dunes (Suna no onna),,
3156,3225,Down to You,,
3157,3226,Hellhounds on My Trail,,
3158,3227,"Not Love, Just Frenzy (Más que amor, frenesí)",,
3159,3228,Wirey Spindell,,
3160,3229,Another Man's Poison,,
3161,3230,"Odessa File, The",,
3162,3231,"Saphead, The",,
3163,3232,Seven Chances,,
3164,3233,Smashing Time,,
3165,3234,Train Ride to Hollywood,,
3166,3235,Where the Buffalo Roam,,
3167,3236,Zachariah,,
3168,3237,Kestrel's Eye (Falkens öga),,
3169,3238,Eye of the Beholder,,
3170,3239,Isn't She Great?,,
3171,3240,"Big Tease, The",,
3172,3241,"Cup, The (Phörpa)",,
3173,3242,Santitos,,
3174,3243,Encino Man,,
3175,3244,"Goodbye Girl, The",,
3176,3245,I Am Cuba (Soy Cuba/Ya Kuba),,
3177,3246,Malcolm X,,
3178,3247,Sister Act,,
3179,3248,Sister Act 2: Back in the Habit,,
3180,3249,"Hand That Rocks the Cradle, The",,
3181,3250,Alive,,
3182,3251,Agnes of God,,
3183,3252,Scent of a Woman,,
3184,3253,Wayne's World,,
3185,3254,Wayne's World 2,,
3186,3255,"League of Their Own, A",,
3187,3256,Patriot Games,,
3188,3257,"Bodyguard, The",,
3189,3258,Death Becomes Her,,
3190,3259,Far and Away,,
3191,3260,Howards End,,
3192,3261,Singles,,
3193,3262,Twin Peaks: Fire Walk with Me,,
3194,3263,White Men Can't Jump,,
3195,3264,Buffy the Vampire Slayer,,
3196,3265,Hard-Boiled (Lashou shentan),,
3197,3266,Man Bites Dog (C'est arrivé près de chez vous),,
3198,3267,"Mariachi, El",,
3199,3268,Stop! Or My Mom Will Shoot,,
3200,3269,Forever Young,,
3201,3270,"Cutting Edge, The",,
3202,3271,Of Mice and Men,,
3203,3272,Bad Lieutenant,,
3204,3273,Scream 3,,
3205,3274,Single White Female,,
3206,3275,"Boondock Saints, The",,
3207,3276,Gun Shy,,
3208,3277,Beloved/Friend (Amigo/Amado),,
3209,3278,Gendernauts,,
3210,3279,Knockout,,
3211,3280,"Baby, The",,
3212,3281,"Brandon Teena Story, The",,
3213,3282,Different for Girls,,
3214,3283,Minnie and Moskowitz,,
3215,3284,They Might Be Giants,,
3216,3285,"Beach, The",,
3217,3286,Snow Day,,
3218,3287,"Tigger Movie, The",,
3219,3288,Cotton Mary,,
3220,3289,Not One Less (Yi ge dou bu neng shao),,
3221,3290,Soft Toilet Seats,,
3222,3291,Trois,,
3223,3292,"Big Combo, The",,
3224,3293,Conceiving Ada,,
3225,3294,Eaten Alive,,
3226,3295,Raining Stones,,
3227,3296,To Sir with Love,,
3228,3297,With Byrd at the South Pole,,
3229,3298,Boiler Room,,
3230,3299,Hanging Up,,
3231,3300,Pitch Black,,
3232,3301,"Whole Nine Yards, The",,
3233,3302,Beautiful People,,
3234,3303,Black Tar Heroin: The Dark End of the Street,,
3235,3304,Blue Collar,,
3236,3305,Bluebeard,,
3237,3306,"Circus, The",,
3238,3307,City Lights,,
3239,3308,"Flamingo Kid, The",,
3240,3309,"Dog's Life, A",,
3241,3310,"Kid, The",,
3242,3311,"Man from Laramie, The",,
3243,3312,"McCullochs, The",,
3244,3313,Class Reunion,,
3245,3314,"Big Trees, The",,
3246,3315,Happy Go Lovely,,
3247,3316,Reindeer Games,,
3248,3317,Wonder Boys,,
3249,3318,Deterrence,,
3250,3319,Judy Berlin,,
3251,3320,Mifune (Mifunes sidste sang),,
3252,3321,"Waiting Game, The",,
3253,3322,3 Strikes,,
3254,3323,Chain of Fools,,
3255,3324,Drowning Mona,,
3256,3325,"Next Best Thing, The",,
